experiment_id,agent_group_id,algorithm,awareness,n_records,mean_risk,mean_risk_var,avg_path_length,avg_time,max_time,name,risk_nodes,source_nodes,agents_per_source,random_seed
19,65,Efficient,Low,33,0.021187284937284938,0.004916777541391989,6.606060606060606,39.955384615384645,48.12000000000005,case_12,"[[0, ""48"", 0.5]]","[""65"", ""14""]","[13, 7]",246
19,14,Centrality,High,30,0.0,0.0,2.2666666666666666,15.462857142857157,18.570000000000018,case_12,"[[0, ""48"", 0.5]]","[""65"", ""14""]","[13, 7]",246
19,14,Centrality,Low,30,0.0,0.0,2.2666666666666666,15.462857142857157,18.570000000000018,case_12,"[[0, ""48"", 0.5]]","[""65"", ""14""]","[13, 7]",246
19,65,Centrality,High,30,0.0,0.0,6.733333333333333,35.84307692307696,44.01000000000004,case_12,"[[0, ""48"", 0.5]]","[""65"", ""14""]","[13, 7]",246
19,65,Centrality,Low,30,0.0,0.0,6.733333333333333,35.84307692307696,44.01000000000004,case_12,"[[0, ""48"", 0.5]]","[""65"", ""14""]","[13, 7]",246
21,5,Centrality,High,22,0.0,0.0,3.727272727272727,19.96800000000002,22.710000000000022,case_13,"[[0, ""69"", 1.0]]","[""5"", ""14""]","[5, 7]",246
21,5,Centrality,Low,22,0.0,0.0,3.727272727272727,19.96800000000002,22.710000000000022,case_13,"[[0, ""69"", 1.0]]","[""5"", ""14""]","[5, 7]",246
21,14,Centrality,High,22,0.0,0.0,5.7272727272727275,28.140000000000033,32.220000000000034,case_13,"[[0, ""69"", 1.0]]","[""5"", ""14""]","[5, 7]",246
21,14,Centrality,Low,22,0.0,0.0,5.7272727272727275,28.140000000000033,32.220000000000034,case_13,"[[0, ""69"", 1.0]]","[""5"", ""14""]","[5, 7]",246
23,5,Centrality,High,22,0.047527056277056286,0.007983290172129459,3.727272727272727,19.96800000000002,22.710000000000022,case_14,"[[0, ""67"", 1.0]]","[""5"", ""14""]","[5, 7]",2469
23,5,Centrality,Low,22,0.047527056277056286,0.007983290172129459,3.727272727272727,19.96800000000002,22.710000000000022,case_14,"[[0, ""67"", 1.0]]","[""5"", ""14""]","[5, 7]",2469
23,14,Centrality,High,22,0.0662147448511085,0.012107743956307515,5.7272727272727275,28.140000000000033,32.220000000000034,case_14,"[[0, ""67"", 1.0]]","[""5"", ""14""]","[5, 7]",2469
23,14,Centrality,Low,22,0.0662147448511085,0.012107743956307515,5.7272727272727275,28.140000000000033,32.220000000000034,case_14,"[[0, ""67"", 1.0]]","[""5"", ""14""]","[5, 7]",2469
21,5,Efficient,High,22,0.020308441558441557,0.0034950725365903938,3.5454545454545454,19.66800000000002,22.41000000000002,case_13,"[[0, ""69"", 1.0]]","[""5"", ""14""]","[5, 7]",246
21,5,Efficient,Low,22,0.020308441558441557,0.0034950725365903938,3.5454545454545454,19.66800000000002,22.41000000000002,case_13,"[[0, ""69"", 1.0]]","[""5"", ""14""]","[5, 7]",246
21,14,Efficient,High,22,0.03518119506755871,0.007236309587105288,5.7272727272727275,28.290000000000028,32.46000000000003,case_13,"[[0, ""69"", 1.0]]","[""5"", ""14""]","[5, 7]",246
21,14,Efficient,Low,22,0.03518119506755871,0.007236309587105288,5.7272727272727275,28.290000000000028,32.46000000000003,case_13,"[[0, ""69"", 1.0]]","[""5"", ""14""]","[5, 7]",246
23,5,Efficient,High,22,0.047527056277056286,0.007983290172129459,3.727272727272727,19.96800000000002,22.710000000000022,case_14,"[[0, ""67"", 1.0]]","[""5"", ""14""]","[5, 7]",2469
23,5,Efficient,Low,33,0.08965608465608466,0.028633057521549585,4.0,32.52000000000003,38.13000000000004,case_14,"[[0, ""67"", 1.0]]","[""5"", ""14""]","[5, 7]",2469
23,14,Efficient,High,22,0.0662147448511085,0.012107743956307515,5.7272727272727275,28.140000000000033,32.220000000000034,case_14,"[[0, ""67"", 1.0]]","[""5"", ""14""]","[5, 7]",2469
23,14,Efficient,Low,33,0.14562782335509608,0.049837140310330125,6.636363636363637,44.47285714285719,48.57000000000005,case_14,"[[0, ""67"", 1.0]]","[""5"", ""14""]","[5, 7]",2469
