experiment_id,case_name,agent_group_id,algorithm,awareness,n_records,mean_remaining_path_risk,remaining_path_risk_var,cumulative_risk_exposure,avg_path_length,min_time,avg_time,median_time,p90_time,max_time,case_name,risk_nodes,source_nodes,agents_per_source,random_seed
7,corridor_case_7,16,Efficient,Low,33,0.0,0.0,0.0,4.818181818181818,19.95000000000002,24.729000000000024,25.260000000000026,27.930000000000028,27.930000000000028,corridor_case_7,[],"[""16"", ""9"", ""5""]","[10, 10, 10]",1007
8,corridor_case_8,16,Centrality,High,35,0.0006349206349206349,5.6437389770723105e-05,0.015071428571428569,8.485714285714286,31.77000000000003,41.51775000000004,41.07000000000004,49.020000000000046,51.66000000000005,corridor_case_8,"[[0, ""11"", 1.0], [0, ""12"", 1.0], [0, ""13"", 0.8]]","[""16""]",[40],1008
8,corridor_case_8,16,Centrality,Low,37,0.04207207207207208,0.015688845988845988,0.047837837837837835,9.08108108108108,35.52000000000004,45.87600000000005,46.14000000000004,51.720000000000056,54.21000000000005,corridor_case_8,"[[0, ""11"", 1.0], [0, ""12"", 1.0], [0, ""13"", 0.8]]","[""16""]",[40],1008
8,corridor_case_8,16,Efficient,High,35,0.0006349206349206349,5.6437389770723105e-05,0.015071428571428569,8.485714285714286,31.77000000000003,41.51775000000004,41.07000000000004,49.020000000000046,51.66000000000005,corridor_case_8,"[[0, ""11"", 1.0], [0, ""12"", 1.0], [0, ""13"", 0.8]]","[""16""]",[40],1008
8,corridor_case_8,16,Efficient,Low,37,0.04207207207207208,0.015688845988845988,0.047837837837837835,9.08108108108108,35.52000000000004,45.87600000000005,46.14000000000004,51.720000000000056,54.21000000000005,corridor_case_8,"[[0, ""11"", 1.0], [0, ""12"", 1.0], [0, ""13"", 0.8]]","[""16""]",[40],1008
9,corridor_case_9,9,Centrality,High,29,0.0012931034482758623,0.00011314655172413794,0.048827586206896555,8.89655172413793,29.610000000000028,35.66640000000003,35.235000000000035,41.853000000000044,43.29000000000004,corridor_case_9,"[[0, ""10"", 1.0], [0, ""11"", 1.0], [0, ""12"", 1.0]]","[""9""]",[50],1009
9,corridor_case_9,9,Centrality,Low,29,0.0012931034482758623,0.00011314655172413794,0.048827586206896555,8.89655172413793,29.610000000000028,35.66640000000003,35.235000000000035,41.853000000000044,43.29000000000004,corridor_case_9,"[[0, ""10"", 1.0], [0, ""11"", 1.0], [0, ""12"", 1.0]]","[""9""]",[50],1009
9,corridor_case_9,9,Efficient,High,29,0.0012931034482758623,0.00011314655172413794,0.048827586206896555,8.89655172413793,29.610000000000028,35.66640000000003,35.235000000000035,41.853000000000044,43.29000000000004,corridor_case_9,"[[0, ""10"", 1.0], [0, ""11"", 1.0], [0, ""12"", 1.0]]","[""9""]",[50],1009
9,corridor_case_9,9,Efficient,Low,29,0.0012931034482758623,0.00011314655172413794,0.048827586206896555,8.89655172413793,29.610000000000028,35.66640000000003,35.235000000000035,41.853000000000044,43.29000000000004,corridor_case_9,"[[0, ""10"", 1.0], [0, ""11"", 1.0], [0, ""12"", 1.0]]","[""9""]",[50],1009
10,corridor_case_10,9,Centrality,High,31,0.001209677419354839,0.0001058467741935484,0.06653225806451615,8.32258064516129,29.610000000000028,33.918000000000035,33.99000000000003,36.792000000000044,37.98000000000004,corridor_case_10,"[[0, ""10"", 1.0], [0, ""11"", 1.0]]","[""16"", ""9""]","[20, 20]",1010
10,corridor_case_10,9,Centrality,Low,32,0.0011718750000000002,0.00010253906250000001,0.06929687499999995,8.0625,29.610000000000028,34.04400000000003,33.960000000000036,37.95300000000004,39.33000000000004,corridor_case_10,"[[0, ""10"", 1.0], [0, ""11"", 1.0]]","[""16"", ""9""]","[20, 20]",1010
10,corridor_case_10,9,Efficient,High,31,0.001209677419354839,0.0001058467741935484,0.06653225806451615,8.32258064516129,29.610000000000028,33.918000000000035,33.99000000000003,36.792000000000044,37.98000000000004,corridor_case_10,"[[0, ""10"", 1.0], [0, ""11"", 1.0]]","[""16"", ""9""]","[20, 20]",1010
10,corridor_case_10,9,Efficient,Low,32,0.0011718750000000002,0.00010253906250000001,0.06929687499999995,8.0625,29.610000000000028,34.04400000000003,33.960000000000036,37.95300000000004,39.33000000000004,corridor_case_10,"[[0, ""10"", 1.0], [0, ""11"", 1.0]]","[""16"", ""9""]","[20, 20]",1010
10,corridor_case_10,16,Centrality,High,35,0.003928571428571429,0.0008062720458553792,0.06653225806451615,8.82857142857143,32.610000000000035,40.80150000000003,41.280000000000044,44.73900000000005,45.90000000000005,corridor_case_10,"[[0, ""10"", 1.0], [0, ""11"", 1.0]]","[""16"", ""9""]","[20, 20]",1010
10,corridor_case_10,16,Centrality,Low,37,0.011438223938223937,0.0062784095745405276,0.06929687499999995,8.108108108108109,32.610000000000035,41.75100000000004,41.97000000000004,45.93300000000004,47.280000000000044,corridor_case_10,"[[0, ""10"", 1.0], [0, ""11"", 1.0]]","[""16"", ""9""]","[20, 20]",1010
10,corridor_case_10,16,Efficient,High,35,0.003928571428571429,0.0008062720458553792,0.06653225806451615,8.82857142857143,32.610000000000035,40.80150000000003,41.280000000000044,44.73900000000005,45.90000000000005,corridor_case_10,"[[0, ""10"", 1.0], [0, ""11"", 1.0]]","[""16"", ""9""]","[20, 20]",1010
10,corridor_case_10,16,Efficient,Low,37,0.011438223938223937,0.0062784095745405276,0.06929687499999995,8.108108108108109,32.610000000000035,41.75100000000004,41.97000000000004,45.93300000000004,47.280000000000044,corridor_case_10,"[[0, ""10"", 1.0], [0, ""11"", 1.0]]","[""16"", ""9""]","[20, 20]",1010
